month,PfPR U5,PfPR U10,PfPR U15,Cases U5,Cases U10,Cases U15,Cases U115,Severe cases U5,Severe cases U10,Severe cases U15,Pop U5,Pop U10,Pop U15,PfPR_2to10,annualeir,year,Run_Number,x_Temporary_Larval_Habitat,scale_temp_rain,scale_water_veg
7,0.760910031,0.802514405,0.718777811,3.699069403,2.96359358,1.515870705,0.117281634,0.075491212,0,0,161.1666667,127.2666667,112.3666667,0.817573595,96.38333673,2012,0,22.52327705,20,50
8,0.782636115,0.834556896,0.749485445,4.296825647,3.92370227,1.717141986,0.195668489,0,0,0,158.5666667,127.1333333,113.3666667,0.844897959,120.9090532,2012,0,22.52327705,20,50
9,0.851205857,0.855383809,0.752917153,4.165590152,2.581870526,1.703617215,0.098171057,0.157192081,0,0,154.8,127.2333333,114.2666667,0.877970259,141.5956049,2012,0,22.52327705,20,50
10,0.899867374,0.838576586,0.719540906,3.711317256,2.447137713,1.288993567,0.137795275,0.08068081,0,0,150.8,129.2666667,113.2666667,0.86217505,164.4532472,2012,0,22.52327705,20,50
11,0.87281399,0.819110884,0.723359422,3.647512913,3.450434387,1.648103558,0.255011564,0,0,0,146.7666667,130.4666667,110.7333333,0.842523293,161.7199798,2012,0,22.52327705,20,50
12,0.840347667,0.840955285,0.719182201,4.007319331,3.338414669,1.207155779,0.196638294,0,0,0,145.7333333,131.2,110.8666667,0.850590581,160.9285259,2012,0,22.52327705,20,50
1,0.843580683,0.821996028,0.678604224,4.729092903,2.627855003,1.005509667,0.177289657,0.171967015,0,0,141.5,134.2666667,108.9,0.839755352,121.5859476,2013,0,22.52327705,20,50
2,0.814665401,0.814170449,0.668620796,3.031561375,2.760968283,0.450478256,0.156854317,0,0,0,140.4666667,132.2,108.0333333,0.825812413,87.06981245,2013,0,22.52327705,20,50
3,0.783834586,0.773073022,0.686821705,3.173167318,2.036003992,1.131782979,0.078326181,0,0,0,141.8666667,131.4666667,107.5,0.792035398,68.01104122,2013,0,22.52327705,20,50
4,0.745391705,0.756166495,0.701996928,3.700460672,1.969424509,1.457757331,0.09786048,0,0,0,144.6666667,129.7333333,108.5,0.777487314,61.95248435,2013,0,22.52327705,20,50
5,0.751192911,0.767660911,0.658305292,3.151556537,3.151491389,0.893239498,0.195605569,0.082935698,0,0,146.7,127.4,108.9666667,0.78141321,70.3194704,2013,0,22.52327705,20,50
6,0.775547445,0.77924828,0.683457526,4.079607829,3.188194737,1.087928489,0.078221269,0,0,0,146.1333333,125.9333333,111.8333333,0.788102943,76.56117609,2013,0,22.52327705,20,50
7,0.804125998,0.786507937,0.69761833,4.453194514,2.703703612,1.650587842,0.077991456,0,0,0,150.2666667,126,110.5666667,0.816397931,98.56222071,2013,0,22.52327705,20,50
8,0.824939521,0.808661417,0.675906183,3.933362514,3.448818952,1.334145606,0.13614323,0,0,0,151.5666667,127,109.4333333,0.827726656,119.804483,2013,0,22.52327705,20,50
9,0.875527895,0.865264798,0.697440585,3.894198775,3.032191038,2.224253565,0.272373531,0.162258282,0,0,149.9666667,128.4,109.4,0.875508054,142.8117892,2013,0,22.52327705,20,50
10,0.886196933,0.842663837,0.685933353,4.299844481,3.002122506,1.61456801,0.077771269,0,0,0,149.9666667,125.6333333,113.0333333,0.862545565,169.8261605,2013,0,22.52327705,20,50
11,0.864901257,0.809812714,0.700058241,3.52221711,2.98470059,2.019510806,0.077970624,0,0,0,148.5333333,126.3666667,114.4666667,0.8399515,160.1010479,2013,0,22.52327705,20,50
12,0.868074478,0.807722208,0.68115091,3.646684825,3.02669096,1.071638316,0.09758315,0,0,0,146.8,128.6333333,113.5333333,0.84359401,148.1724341,2013,0,22.52327705,20,50
1,0.832947173,0.812596799,0.715642624,3.805606999,3.486060791,1.191748306,0.03911902,0,0,0,143.8666667,129.1333333,112.3,0.831591701,106.6220549,2014,0,22.52327705,20,50
2,0.827198124,0.785315041,0.683431953,3.679953083,2.874745965,1.511834294,0.097682383,0,0,0,142.1666667,131.2,112.6666667,0.819942503,87.91189723,2014,0,22.52327705,20,50
3,0.792501768,0.788958595,0.673541544,3.184390455,2.106649905,1.290512681,0.097986581,0.086064607,0,0,141.3666667,132.8333333,113.1333333,0.808513885,68.88265794,2014,0,22.52327705,20,50
4,0.751332561,0.787212787,0.683590209,3.552723169,2.370129958,1.544273183,0.098457057,0,0,0,143.8333333,133.4666667,110.3,0.785112782,59.4389137,2014,0,22.52327705,20,50
5,0.729314692,0.745107878,0.671875,3.095347188,2.197691917,1.230085783,0.039401952,0,0,0,145.4333333,132.8666667,108.8,0.76064545,63.01402562,2014,0,22.52327705,20,50
6,0.710568363,0.753990372,0.69017094,3.332572579,2.866734147,1.336996347,0.079047106,0,0,0,146.0333333,131.5666667,109.2,0.773393802,76.19374446,2014,0,22.52327705,20,50
7,0.747333333,0.81637976,0.705029312,4.461111091,3.42723012,1.351434767,0.138070792,0.081111111,0,0,150,127.8,108.0333333,0.820780399,90.28438163,2014,0,22.52327705,20,50
8,0.787844808,0.818658281,0.715740741,3.76541838,2.678197145,2.365740739,0.05931423,0.081856921,0,0,148.6333333,127.2,108,0.843303978,118.7323549,2014,0,22.52327705,20,50
9,0.835262083,0.809757357,0.732327992,3.97549367,2.072792903,1.376060307,0.099163223,0,0,0,146.9,129.1333333,106.1,0.838856105,136.5030644,2014,0,22.52327705,20,50
10,0.855710956,0.825986674,0.738793937,5.18997667,3.367503762,0.706223801,0.098680649,0,0,0,143,130.0666667,103.3666667,0.847855944,152.2897176,2014,0,22.52327705,20,50
11,0.855985182,0.827411168,0.683673469,4.225515202,2.871827453,1.081303462,0.098430505,0.084510304,0,0,143.9666667,131.3333333,101.2666667,0.851800766,157.7997289,2014,0,22.52327705,20,50
12,0.850887301,0.801995395,0.706286837,4.037796736,2.801228017,2.031761616,0.118333608,0,0,0,144.6333333,130.3,101.8,0.833794588,145.0713635,2014,0,22.52327705,20,50
1,0.814219114,0.843082401,0.745923027,2.552447543,3.527467042,1.547619052,0.256875273,0.085081585,0,0,143,131.0666667,102.2,0.842146069,119.7533595,2015,0,22.52327705,20,50
2,0.853314528,0.826728827,0.690006365,4.89069128,2.174307242,1.510184579,0.178010182,0,0,0,141.8,128.7,104.7333333,0.845331657,88.0758526,2015,0,22.52327705,20,50
3,0.834109972,0.80302635,0.706067274,3.486719549,2.666318744,1.032694124,0.139183968,0,0,0,143.0666667,127.7666667,106.0333333,0.831164759,66.82548637,2015,0,22.52327705,20,50
4,0.751930728,0.790049492,0.632051282,3.075122863,3.042459011,1.169871762,0.15907605,0,0,0,142.4333333,127.9666667,104,0.80034613,61.335579,2015,0,22.52327705,20,50
5,0.728956229,0.784384695,0.708374384,3.686868533,2.453464255,2.15763545,0.138745587,0.087782584,0,0,138.6,128.9333333,101.5,0.77866242,66.35475343,2015,0,22.52327705,20,50
6,0.713862852,0.804994955,0.731338481,4.141588703,2.578203827,1.409266412,0.15874742,0,0,0,135.1333333,132.1333333,103.6,0.800064082,86.33660423,2015,0,22.52327705,20,50
7,0.794045876,0.835205993,0.706918642,5.076866828,3.189762905,1.40294686,0.079577044,0,0,0,136.6,133.5,104.0666667,0.845984252,100.3578169,2015,0,22.52327705,20,50
8,0.852783203,0.839949431,0.718710089,3.653564453,3.414664909,1.048850544,0.059813188,0.089111328,0,0,136.5333333,131.8333333,104.4,0.852536747,129.1070388,2015,0,22.52327705,20,50
9,0.856102888,0.780091417,0.710457516,3.542829454,2.131792851,0.834967323,0.059793591,0.088570736,0,0,137.3666667,131.2666667,102,0.820399113,134.7285898,2015,0,22.52327705,20,50
10,0.806205251,0.811383359,0.697018275,3.484486938,2.887952946,0.702148139,0.059878601,0.087112173,0,0,139.6666667,130.6,103.9666667,0.817592153,151.7438768,2015,0,22.52327705,20,50
11,0.803084223,0.817048346,0.710964499,4.329774529,2.786259502,2.178762153,0.219590889,0.086595491,0,0,140.5,131,106.1,0.82494425,161.8047793,2015,0,22.52327705,20,50
12,0.838671691,0.835275835,0.744309323,4.556052603,3.308728412,1.024321809,0.119835846,0,0,0,141.5333333,128.7,106.9,0.847313553,166.2876229,2015,0,22.52327705,20,50
1,0.865882353,0.806550665,0.6940625,3.091764629,2.895342998,1.368750036,0.119606774,0,0,0,141.6666667,130.2666667,106.6666667,0.855072464,123.4218783,2016,0,22.52327705,20,50
2,0.794054184,0.778565999,0.689393939,2.537760749,3.329110622,1.613005042,0.09922253,0,0,0,139.0333333,131.5666667,105.6,0.802187198,88.33993261,2016,0,22.52327705,20,50
3,0.778463818,0.785023556,0.662878788,3.786120012,2.624597147,1.497790396,0.039656673,0,0,0,134.9666667,134.4333333,105.6,0.810427296,68.55973655,2016,0,22.52327705,20,50
4,0.721371262,0.791562656,0.649842271,3.283491321,2.004493237,1.381703496,0.158531949,0.088743009,0,0,137.1,133.5333333,105.6666667,0.791890186,64.17214809,2016,0,22.52327705,20,50
5,0.711407767,0.782060786,0.663659794,3.632281482,2.886088371,1.646262854,0.138384877,0,0,0,137.3333333,134.9,103.4666667,0.790948951,72.29219745,2016,0,22.52327705,20,50
6,0.746984986,0.796546547,0.695171979,4.042579494,3.014264189,1.497317731,0.079201475,0,0,0,135.4333333,133.2,105.6333333,0.810925693,90.11567856,2016,0,22.52327705,20,50
7,0.778083563,0.812717337,0.703439727,3.470102549,3.08246401,1.922838561,0.118937708,0,0,0,133.2333333,134.2,107.5666667,0.830064334,104.7871269,2016,0,22.52327705,20,50
8,0.803877703,0.801630435,0.743423089,3.901317447,3.426383406,1.920458116,0.158799216,0.181456625,0,0,134.1,134.9333333,107.7,0.819946347,124.2296268,2016,0,22.52327705,20,50
9,0.851465474,0.799004975,0.719937695,4.351713896,2.451492637,0.682242975,0.179449355,0.181321412,0,0,134.2,134,107,0.826010825,137.8672547,2016,0,22.52327705,20,50
10,0.839164359,0.826054774,0.707906977,3.766674988,4.052553624,1.58449617,0.100346403,0.091870122,0,0,132.4333333,135.1,107.5,0.838159588,167.9038893,2016,0,22.52327705,20,50
11,0.829459323,0.826492996,0.733021807,4.149823263,2.332268342,1.819314599,0.040306997,0.184436589,0,0,131.9333333,135.6333333,107,0.839730207,172.0064566,2016,0,22.52327705,20,50
12,0.801363194,0.812823674,0.690954774,3.020934671,2.880394459,0.917085409,0.060544068,0,0,0,136.9333333,135.1666667,106.1333333,0.833199422,159.0336172,2016,0,22.52327705,20,50
1,0.769628585,0.817198894,0.683113699,4.118476868,2.845109306,1.342323035,0.060624518,0.085801601,0,0,141.8,132.5666667,108.7666667,0.822196871,112.3932781,2017,0,22.52327705,20,50
2,0.807520564,0.804358717,0.704247345,3.945945904,2.377254605,1.709868796,0.080823734,0,0,0,141.8333333,133.0666667,106.7333333,0.827293503,87.21134635,2017,0,22.52327705,20,50
3,0.798332947,0.733216433,0.665933375,3.97198429,2.468687475,1.147077307,0.182135722,0.253530912,0,0,143.9666667,133.0666667,106.0666667,0.783171521,70.16088063,2017,0,22.52327705,20,50
4,0.760520809,0.724027573,0.679559748,2.800511442,3.234859675,0.688679248,0.121410359,0,0,0,143.3666667,135.4,106,0.764857051,60.67009622,2017,0,22.52327705,20,50
5,0.733364464,0.78880597,0.67250384,3.067943126,2.905472755,1.345622152,0.081021085,0,0,0,142.7666667,134,108.5,0.802088432,67.88143227,2017,0,22.52327705,20,50
6,0.731746765,0.789932719,0.676974893,3.710720956,2.364814416,1.11757502,0.121808778,0.084334567,0,0,144.2666667,133.7666667,108.8666667,0.789020627,85.98112157,2017,0,22.52327705,20,50
7,0.789388697,0.765679012,0.704277743,4.378316045,2.343209952,1.357718557,0.101496028,0.084198385,0,0,144.5,135,107.5333333,0.792849126,97.62560953,2017,0,22.52327705,20,50
8,0.826669696,0.800199302,0.723510972,3.897092223,2.546088606,1.258620702,0.222894572,0.082916856,0,0,146.7333333,133.8,106.3333333,0.830072757,122.2118517,2017,0,22.52327705,20,50
9,0.825852783,0.816066066,0.698089571,3.767953187,2.648898833,1.371750712,0.101276357,0,0,0,148.5333333,133.2,106.4333333,0.832066009,144.2657635,2017,0,22.52327705,20,50
10,0.81885356,0.842226783,0.766768293,5.067174122,3.183683991,1.66920729,0.1620242,0.245185845,0,0,148.8666667,129.9333333,109.3333333,0.849700696,161.2019318,2017,0,22.52327705,20,50
11,0.874972092,0.839032088,0.697368421,4.48202718,3.072067261,0.764055006,0.080940239,0,0,0,149.3,126.7333333,111.4666667,0.871138996,174.3379594,2017,0,22.52327705,20,50
12,0.864653244,0.814003207,0.709150327,4.164429478,2.731159806,1.518122405,0.141222645,0.08165548,0,0,149,124.7333333,112.2,0.838521401,149.1739119,2017,0,22.52327705,20,50
1,0.825845196,0.822106131,0.644799054,3.490880914,3.311795376,1.294326246,0.080645159,0.081183277,0,0,149.8666667,121.2333333,112.8,0.82721488,112.6789785,2018,0,22.52327705,20,50
2,0.829181495,0.806603774,0.710105581,3.572064191,3.139567174,1.321266979,0.160775244,0,0,0,149.8666667,120.1333333,110.5,0.83434476,84.41167122,2018,0,22.52327705,20,50
3,0.766718855,0.776731302,0.681528662,3.5104004,2.932133071,1.660600528,0.140353771,0.081637219,0,0,149.0333333,120.3333333,109.9,0.808933002,71.24064156,2018,0,22.52327705,20,50
4,0.759850319,0.778731653,0.674433054,3.776139237,2.527000755,1.24728179,0.100230668,0,0,0,151.4333333,120.3666667,107.3,0.799212598,68.92353149,2018,0,22.52327705,20,50
5,0.758345897,0.754371585,0.719667944,3.458970606,2.692622893,1.048850544,0.180524267,0,0,0,154.7666667,122,104.4,0.779906617,73.15503525,2018,0,22.52327705,20,50
6,0.746591647,0.76312211,0.699155296,3.712399967,2.481642552,0.592917465,0.120481923,0.078987233,0,0,154.0333333,122.5666667,102.6,0.783062831,90.3742713,2018,0,22.52327705,20,50
7,0.772298926,0.828888302,0.627565982,3.999561816,3.373382501,1.665037483,0.201168433,0,0,0,152.1,126.2333333,102.3,0.832826748,97.63515332,2018,0,22.52327705,20,50
8,0.804597701,0.792994469,0.726470588,4.037085392,2.210956037,0.954248369,0.161415145,0,0,0,153.7,126.5666667,102,0.8274877,126.2449005,2018,0,22.52327705,20,50
9,0.813421671,0.776581427,0.72864,3.276341155,2.947510108,1.051200025,0.060792804,0,0,0,155.9666667,123.8333333,104.1666667,0.819384664,148.3483069,2018,0,22.52327705,20,50
10,0.827104811,0.84946823,0.705595316,3.841280237,3.284701332,1.662329227,0.181762844,0,0,0,155.2,122.2333333,102.4666667,0.857188962,160.8155379,2018,0,22.52327705,20,50
11,0.832972739,0.803136376,0.697335025,4.422327936,2.453094363,1.389593929,0.141574776,0.078970142,0,0,154.0666667,119.0333333,105.0666667,0.821928967,183.6296334,2018,0,22.52327705,20,50
12,0.860344828,0.822475107,0.714820593,4.247844994,2.699857846,0.911076427,0.203071106,0,0,0,154.6666667,117.1666667,106.8333333,0.83608926,161.3345318,2018,0,22.52327705,20,50
1,0.82776132,0.825971731,0.702594194,4.016081214,2.149587721,1.014515117,0.101237036,0,0,0,157.5333333,113.2,107.9333333,0.834676782,122.2861526,2019,0,22.52327705,20,50
2,0.795425934,0.805267831,0.644993895,3.599454485,2.70050317,0.891330898,0.182652215,0.153168276,0,0,158.8666667,112.6333333,109.2,0.806302722,83.24820414,2019,0,22.52327705,20,50
3,0.781707828,0.764270926,0.658980583,2.979279958,2.806861803,1.107402891,0.142228905,0.076391794,0,0,159.2666667,112.7,109.8666667,0.78602202,63.25205273,2019,0,22.52327705,20,50
4,0.754924804,0.743955724,0.662643331,4.406905465,2.44538299,1.101388037,0.122654714,0,0,0,157.3666667,114.4333333,110.4666667,0.79314741,65.06720645,2019,0,22.52327705,20,50
5,0.798672093,0.779709319,0.621359223,3.674234144,3.120547235,0.996662602,0.143145278,0,0,0,155.6333333,116.9666667,109.8666667,0.819570406,75.07950224,2019,0,22.52327705,20,50
6,0.758907617,0.778183863,0.730745721,4.049498618,2.257520303,2.007946193,0.040782124,0,0,0,156.2333333,118.5666667,109.0666667,0.79374111,85.69967556,2019,0,22.52327705,20,50
7,0.775993238,0.779391614,0.678258145,3.548182428,2.700739928,1.029135369,0.061262168,0.077134401,0,0,157.7333333,121.6333333,106.4,0.817400812,102.1008832,2019,0,22.52327705,20,50
8,0.830437513,0.809098521,0.695939566,5.195729733,3.361708045,1.033994325,0.08165548,0,0,0,159.2333333,119.4333333,105.9,0.845145176,123.2321171,2019,0,22.52327705,20,50
9,0.839691474,0.799775028,0.700436409,3.880550511,3.079302683,1.137780547,0.122551762,0.228267677,0,0,159.9,118.5333333,106.9333333,0.847533632,149.7744983,2019,0,22.52327705,20,50
10,0.828629442,0.815676141,0.714682295,4.076142274,2.934252113,1.351017863,0.102441758,0.074111678,0,0,164.1666667,116.1,108.0666667,0.842834891,179.259469,2019,0,22.52327705,20,50
11,0.873253695,0.867090436,0.69407497,4.803604074,3.691129833,1.213724338,0.123519458,0,0,0,164.6333333,115.3666667,110.2666667,0.879728878,184.7223364,2019,0,22.52327705,20,50
12,0.825377644,0.839113961,0.703423205,3.087613329,2.340425581,1.548015758,0.103153968,0,0,0,165.5,114.3666667,110.0333333,0.842655681,171.0283693,2019,0,22.52327705,20,50
1,0.839902971,0.77884058,0.721728471,3.615322597,3.173913136,1.230462782,0.123533394,0,0,0,164.9,115,108.7666667,0.823975961,123.9742266,2020,0,22.52327705,20,50
2,0.813735277,0.78705331,0.685190934,4.372130334,2.458992325,0.906550765,0.226209933,0,0,0,166.9666667,113.8,107.3666667,0.833571315,90.48947164,2020,0,22.52327705,20,50
3,0.776110444,0.758391204,0.688138743,3.213285357,2.429108784,1.243419021,0.102730086,0.146058425,0,0,166.6,115.2,107.6333333,0.79377679,78.06314922,2020,0,22.52327705,20,50
4,0.749949708,0.806017192,0.669347355,3.597867467,2.51002872,0.790287666,0.082017861,0,0,0,165.7,116.3333333,107.7666667,0.81918239,75.41452231,2020,0,22.52327705,20,50
5,0.731765171,0.787983824,0.711248074,3.463134885,2.108607739,0.899845898,0.081898242,0,0,0,168.6333333,115.4,108.1666667,0.79706754,72.35635574,2020,0,22.52327705,20,50
