month,PfPR U5,PfPR U15,PfPR U80,Cases U5,Cases U15,Cases U80,Severe cases U5,Severe cases U15,Severe cases U80,Pop U5,Pop U15,Pop U80,PfPR_2to10,PfPR_16to80,annualeir,year,Run_Number,x_Temporary_Larval_Habitat,scale_temp_rain,scale_water_veg
8,0.162030598,0.252346649,0.336137072,0.930690743,1.195153892,1.705607437,0,0,0,143.8,152.7,107,0.23950104,0.23950104,10.21237225,1975,0,1.265042928,20,50
9,0.139140271,0.258358663,0.400822525,0.41289594,1.109422505,1.847516656,0,0,0,147.3333333,153.5333333,105.3666667,0.232686218,0.232686218,9.905638593,1975,0,1.265042928,20,50
10,0.161616162,0.238453276,0.40297542,0.819304138,0.705692813,1.180465743,0,0,0,148.5,155.1666667,103.0666667,0.228128004,0.228128004,15.58643907,1975,0,1.265042928,20,50
11,0.188447814,0.335052654,0.477058249,1.546610184,2.274876334,2.137975931,0,0,0,149.4666667,155.1,102.4333333,0.290145484,0.290145484,16.72058098,1975,0,1.265042928,20,50
12,0.231627297,0.391304348,0.455375254,1.197506525,1.798029475,0.987153471,0,0,0,152.4,155.6333333,98.6,0.354326396,0.354326396,14.78543679,1975,0,1.265042928,20,50
1,0.249085825,0.426704422,0.499494779,1.334695607,2.305598013,1.59818121,0,0,0,154.9666667,153.0333333,98.96666667,0.37874846,0.37874846,11.04695623,1976,0,1.265042928,20,50
2,0.244463933,0.379535086,0.497370151,0.960315764,1.110145569,1.559829012,0,0,0,152.0333333,153.4333333,101.4,0.332467177,0.332467177,7.862390096,1976,0,1.265042928,20,50
3,0.226283725,0.327474972,0.424290221,0.714751974,1.136818722,1.15141958,0,0,0,153.2,149.8333333,105.6666667,0.302489627,0.302489627,5.58208576,1976,0,1.265042928,20,50
4,0.172230491,0.260977257,0.344190417,0.465660229,0.493132174,0.914500475,0,0,0,156.7666667,148.0333333,106.4333333,0.238840819,0.238840819,4.467881742,1976,0,1.265042928,20,50
5,0.13615222,0.179977503,0.262641741,0.463002115,0.574803136,0.78302177,0,0,0,157.6666667,148.1666667,108.7666667,0.176227248,0.176227248,4.179303289,1976,0,1.265042928,20,50
6,0.08949167,0.180663845,0.229815543,0.311832547,0.731788829,0.772603579,0,0,0,156.0666667,149.6333333,110.2333333,0.15566232,0.15566232,6.226577626,1976,0,1.265042928,20,50
7,0.118521665,0.194727514,0.223292206,0.930331349,0.889455043,0.549202524,0,0,0,156.9333333,150.4666667,110.7666667,0.165255395,0.165255395,5.951515227,1976,0,1.265042928,20,50
8,0.127238256,0.232772166,0.231292517,0.999578707,0.901234552,1.079562232,0,0,0,158.2333333,148.5,112.7,0.191396678,0.191396678,20.52884623,1976,0,1.265042928,20,50
9,0.23747412,0.342914889,0.450327186,1.662525952,2.950819641,3.148423538,0,0,0,161,148.4333333,112.0666667,0.310620428,0.310620428,17.40553982,1976,0,1.265042928,20,50
10,0.278398314,0.407174888,0.535474453,1.692307755,2.209641203,2.344525531,0.07692308,0,0,158.1666667,148.6666667,114.1666667,0.385479452,0.385479452,18.33015542,1976,0,1.265042928,20,50
11,0.279852366,0.47827051,0.557423767,1.18866697,2.02328153,1.352237135,0,0,0,153.5333333,150.3333333,116.9666667,0.431783484,0.431783484,18.83964556,1976,0,1.265042928,20,50
12,0.29812309,0.487831858,0.542571429,1.672850266,2.341814056,1.772857189,0,0,0,152.7333333,150.6666667,116.6666667,0.439955264,0.439955264,17.19541244,1976,0,1.265042928,20,50
1,0.29366476,0.440229378,0.504312823,1.44522652,1.771063089,1.784071274,0,0,0,151.5333333,151.1333333,115.9333333,0.407527488,0.407527488,12.01160643,1977,0,1.265042928,20,50
2,0.258106924,0.432644814,0.443278503,1.039658166,1.557027377,1.345717557,0,0,0,152.1333333,148.4666667,117.5333333,0.397877223,0.397877223,7.689941419,1977,0,1.265042928,20,50
3,0.18979547,0.33836858,0.394708423,0.321090817,1.102719016,1.872300215,0.080272704,0,0,151.5666667,143.4333333,123.4666667,0.30236953,0.30236953,7.237965083,1977,0,1.265042928,20,50
4,0.142762137,0.287147189,0.414769719,0.809133202,1.191975713,1.159343541,0,0,0,150.3666667,142.9,125.9333333,0.248829725,0.248829725,8.908052317,1977,0,1.265042928,20,50
5,0.135672776,0.268416206,0.386122881,0.244747438,0.924263313,1.159957588,0,0,0,149.1333333,144.8,125.8666667,0.235319831,0.235319831,5.23229345,1977,0,1.265042928,20,50
6,0.119803308,0.234291053,0.329255596,0.652659833,0.596823156,0.570015639,0,0,0,149.1333333,142.7,128.0666667,0.191197901,0.191197901,5.884393506,1977,0,1.265042928,20,50
7,0.136597362,0.200328407,0.287347363,0.734406464,1.284306832,0.663808793,0,0,0,149.1,142.1,128.3,0.178509281,0.178509281,6.522621164,1977,0,1.265042928,20,50
8,0.119257751,0.206696117,0.227225939,0.660782993,0.678911865,0.657488398,0,0,0,147.3,143.3666667,129.5333333,0.17509784,0.17509784,7.191632964,1977,0,1.265042928,20,50
9,0.133892161,0.249013692,0.243592997,0.992297262,2.032954216,1.574473508,0.082691438,0,0,147.1333333,143.6333333,131.3666667,0.212073641,0.212073641,8.995081106,1977,0,1.265042928,20,50
10,0.155703212,0.249708012,0.28479877,0.808416381,0.767344058,0.748526037,0,0,0,150.5,142.7,130.0333333,0.222490759,0.222490759,9.913756683,1977,0,1.265042928,20,50
11,0.178301467,0.292394898,0.285714286,0.892618969,1.551724166,2.055811539,0,0,0,149.9333333,141.1333333,130.2,0.259450913,0.259450913,10.93572436,1977,0,1.265042928,20,50
12,0.220327575,0.320065944,0.379434447,1.555979401,1.80522839,1.501285315,0,0,0,148.5666667,141.5333333,129.6666667,0.292247951,0.292247951,11.58009402,1977,0,1.265042928,20,50
1,0.21674768,0.31348637,0.416709249,1.370967701,0.960066944,1.678589702,0,0,0,150.8666667,139.4,130.4666667,0.286002304,0.286002304,9.293057183,1978,0,1.265042928,20,50
2,0.218217138,0.272376357,0.391561616,0.630261183,0.88057898,1.220735773,0,0,0,154.4333333,138.1666667,129.5666667,0.264689104,0.264689104,5.652052421,1978,0,1.265042928,20,50
3,0.176671651,0.240561471,0.287958115,0.467848733,0.353339791,0.668848179,0,0,0,156.0333333,137.7333333,127.3333333,0.229295775,0.229295775,4.959789125,1978,0,1.265042928,20,50
4,0.121089594,0.188430149,0.243889619,0,0.438070074,1.055190526,0,0,0,156.6333333,138.8666667,126.8333333,0.170076548,0.170076548,3.038103193,1978,0,1.265042928,20,50
5,0.073346016,0.162000479,0.215540181,0.38575355,0.69873178,0.77700907,0,0,0,157.7,139.3,125.2666667,0.129372571,0.129372571,3.016932443,1978,0,1.265042928,20,50
6,0.042250618,0.164478396,0.22453391,0.075226709,0.87132968,0.788975954,0,0,0,161.7333333,139.6333333,123.3666667,0.115258409,0.115258409,3.5200001,1978,0,1.265042928,20,50
7,0.036437247,0.129981025,0.186463713,0.147773281,0.173149899,0.59527047,0,0,0,164.6666667,140.5333333,122.6333333,0.090710083,0.090710083,7.131425795,1978,0,1.265042928,20,50
8,0.059680066,0.177267231,0.205779098,0.67370794,1.853688017,1.182824761,0,0,0,162.5333333,137.8333333,123.4333333,0.123845508,0.123845508,9.825880962,1978,0,1.265042928,20,50
9,0.105714286,0.247381546,0.31138976,0.968367331,1.183291808,1.430250742,0,0,0,163.3333333,133.6666667,127.6,0.192686759,0.192686759,11.98030271,1978,0,1.265042928,20,50
10,0.169549477,0.304358781,0.382928739,1.174577594,1.37944065,2.191333905,0,0.09196271,0,165.7333333,132.3,127.7,0.268865207,0.268865207,11.54656137,1978,0,1.265042928,20,50
11,0.175721393,0.277677883,0.479452055,0.871641755,1.125096291,3.01886797,0,0,0,167.5,129.7666667,128.9666667,0.264142669,0.264142669,16.03820377,1978,0,1.265042928,20,50
12,0.211386919,0.380426406,0.551715109,1.150512218,3.187772825,2.771668009,0,0,0,169.2,129.7666667,127.3,0.336823477,0.336823477,16.93055051,1978,0,1.265042928,20,50
1,0.203205382,0.436721992,0.525476068,0.722200274,2.082468838,1.221049882,0,0,0,168.4666667,128.5333333,129.5333333,0.360463389,0.360463389,10.34111153,1979,0,1.265042928,20,50
2,0.180753968,0.425211416,0.450770761,0.434523806,1.446881555,1.361263096,0,0,0,168,126.1333333,134.0666667,0.335041447,0.335041447,6.390178568,1979,0,1.265042928,20,50
3,0.151010702,0.356915739,0.361897665,0.651010685,0.38685745,0.362642825,0,0,0,168.2,125.8,134.2,0.27901011,0.27901011,3.810389351,1979,0,1.265042928,20,50
4,0.121084337,0.281877445,0.307132094,0.219879515,0.761408091,0.824962333,0,0,0,166,127.8333333,132.7333333,0.225146639,0.225146639,3.34790918,1979,0,1.265042928,20,50
5,0.085518354,0.193288241,0.27008761,0.220855191,0.379812688,1.096370459,0,0,0,165.2666667,128.1333333,133.1666667,0.156962785,0.156962785,3.494687145,1979,0,1.265042928,20,50
6,0.066502463,0.152626105,0.216952573,0.29967159,0.664326578,0.368314832,0,0,0,162.4,128.2,132.1333333,0.121533566,0.121533566,3.734731027,1979,0,1.265042928,20,50
7,0.063905079,0.107188539,0.213810742,0.303913414,0.466871336,1.213554949,0,0,0,160.1333333,130.3,130.3333333,0.087138793,0.087138793,5.634057827,1979,0,1.265042928,20,50
8,0.06345871,0.149861705,0.217978696,0.4601807,0.825999476,0.948298275,0,0,0,158.6333333,132.5666667,128.3,0.116404494,0.116404494,5.417125155,1979,0,1.265042928,20,50
9,0.103088481,0.158582558,0.213825123,0.685517505,0.91731593,0.659014687,0,0,0,159.7333333,132.6333333,129.2333333,0.158290701,0.158290701,11.44245126,1979,0,1.265042928,20,50
10,0.13980502,0.23152834,0.276493011,1.05994603,1.477732778,2.318932675,0,0,0,160.7,131.7333333,131.1666667,0.218343911,0.218343911,11.30687101,1979,0,1.265042928,20,50
11,0.175636812,0.276547559,0.396659708,0.674815089,1.653246045,1.524008393,0,0,0,162.2666667,132.4666667,127.7333333,0.25405084,0.25405084,10.26963612,1979,0,1.265042928,20,50
12,0.159190155,0.296390442,0.436808847,0.652044475,1.298932433,1.729857847,0,0,0,167.9333333,131.1333333,126.6,0.258458787,0.258458787,9.593458778,1979,0,1.265042928,20,50
1,0.157586409,0.308474576,0.364751958,0.855301738,1.42764017,0.857702382,0,0,0,170.7,127.8333333,127.6666667,0.275459847,0.275459847,7.032672444,1980,0,1.265042928,20,50
2,0.152568559,0.270767613,0.316965446,0.493433774,0.57570979,1.043128103,0,0,0,172.6,126.8,128.3,0.246045956,0.246045956,3.59206775,1980,0,1.265042928,20,50
3,0.132402125,0.215173485,0.260530421,0.143615976,0.567063689,0.759230375,0,0,0,169.4333333,128.7333333,128.2,0.199058408,0.199058408,2.961506124,1980,0,1.265042928,20,50
4,0.080597602,0.165048544,0.193362947,0.14350304,0.746039867,0.381499857,0,0,0,169.5666667,130.4666667,127.5666667,0.140834898,0.140834898,2.712691161,1980,0,1.265042928,20,50
5,0.044584731,0.144095894,0.172755741,0.072006315,0.744708002,0.762004197,0,0,0,168.9666667,130.7,127.7333333,0.102321582,0.102321582,2.822622776,1980,0,1.265042928,20,50
6,0.047231594,0.126624204,0.187046632,0.289740026,0.092993632,0.472797938,0,0,0,167.9666667,130.8333333,128.6666667,0.095699231,0.095699231,2.346152159,1980,0,1.265042928,20,50
7,0.039306591,0.104292929,0.184983112,0.22072164,0.276515141,0.75863862,0,0,0,165.3666667,132,128.3,0.080812385,0.080812385,3.544535923,1980,0,1.265042928,20,50
8,0.031752493,0.062214322,0.160092807,0.222878069,0.370746583,0.846867733,0,0,0,163.7666667,131.2666667,129.3,0.054678692,0.054678692,2.94006192,1980,0,1.265042928,20,50
9,0.041710115,0.081642751,0.147599591,0.228362873,0.541811004,0.279622056,0,0,0,159.8333333,134.7333333,130.5333333,0.068496988,0.068496988,4.761176191,1980,0,1.265042928,20,50
10,0.035714286,0.135992073,0.183858764,0.075350948,1.084964097,1.1967213,0,0,0,161.4666667,134.5666667,132.1666667,0.093534301,0.093534301,7.892611985,1980,0,1.265042928,20,50
11,0.080897489,0.190797699,0.220991694,0.901605606,1.277819425,1.378051825,0,0,0,161.9333333,133.3,132.4333333,0.135543018,0.135543018,9.929828972,1980,0,1.265042928,20,50
12,0.161878801,0.239910314,0.316945346,1.301111363,1.363976039,2.095083565,0,0,0,158.9666667,133.8,133.5666667,0.20683809,0.20683809,8.179714045,1980,0,1.265042928,20,50
1,0.196574055,0.292102066,0.377682403,1.143722534,1.596597791,1.842968911,0,0,0,159.5666667,137.1666667,132.0333333,0.260765886,0.260765886,8.369369118,1981,0,1.265042928,20,50
2,0.185463659,0.281690141,0.365277072,0.686090223,0.958462648,1.391713321,0,0,0,159.6,139.6333333,131.1333333,0.249508565,0.249508565,5.042189164,1981,0,1.265042928,20,50
3,0.146134766,0.22811169,0.304599212,0.301777601,0.863700882,0.67148488,0,0,0,161.2666667,140.8666667,126.8333333,0.201626472,0.201626472,3.561088748,1981,0,1.265042928,20,50
4,0.100586756,0.231857176,0.27712766,0.305951387,0.761650801,0.582446828,0,0,0,159.0666667,143.7666667,125.3333333,0.176462376,0.176462376,2.062373674,1981,0,1.265042928,20,50
5,0.082576558,0.173630455,0.23774185,0.231256597,0.338904351,0.77391994,0.077085532,0,0,157.8333333,143.6,125.7666667,0.135726304,0.135726304,1.990479411,1981,0,1.265042928,20,50
6,0.057396075,0.138275622,0.201410658,0.154040933,0.254473619,0.381400198,0,0,0,157.9666667,143.4333333,127.6,0.101104741,0.101104741,1.809583845,1981,0,1.265042928,20,50
7,0.054725321,0.09926904,0.157758173,0.307303727,0.516387641,0.757654369,0,0,0,158.3666667,141.3666667,128.4666667,0.074352548,0.074352548,3.844177117,1981,0,1.265042928,20,50
8,0.047183847,0.113625648,0.185468956,0.155154094,0.688354552,0.771466315,0,0,0,156.8333333,141.4,126.1666667,0.081309838,0.081309838,2.636904942,1981,0,1.265042928,20,50
9,0.042942177,0.139447824,0.169616909,0.15518707,0.683200777,0.771466315,0,0,0,156.8,142.4666667,126.1666667,0.098207009,0.098207009,5.404825129,1981,0,1.265042928,20,50
10,0.087778244,0.169779693,0.204022989,0.919781595,1.223658994,0.858150445,0,0,0,158.7333333,139.2,127.6,0.147219193,0.147219193,6.76341494,1981,0,1.265042928,20,50
11,0.090890269,0.198572835,0.237468354,0.302277446,1.257381916,1.016455725,0,0,0,161,135.4666667,131.6666667,0.16032422,0.16032422,6.731262327,1981,0,1.265042928,20,50
12,0.115012107,0.220551378,0.233148893,0.736481026,0.640350886,1.009808816,0,0.091478698,0,165.2,133,132.5333333,0.188819876,0.188819876,6.162808428,1981,0,1.265042928,20,50
1,0.138861139,0.245979899,0.207571138,0.875124872,0.917085409,0.834603667,0,0.091708541,0,166.8333333,132.6666667,131.2,0.21510266,0.21510266,4.62216685,1982,0,1.265042928,20,50
2,0.1068,0.179493671,0.236467236,0.145999998,0.554430395,0.75628078,0,0,0,166.6666667,131.6666667,128.7,0.157763631,0.157763631,4.119766132,1982,0,1.265042928,20,50
3,0.091123795,0.16427673,0.227113151,0.287345022,0.642767288,1.281393491,0,0,0,169.3666667,132.5,123.4333333,0.141991461,0.141991461,3.059936241,1982,0,1.265042928,20,50
4,0.05972195,0.130751823,0.210425764,0.285882115,0.458888598,0.298853718,0,0,0,170.2333333,132.5666667,122.1333333,0.104619192,0.104619192,2.364237745,1982,0,1.265042928,20,50
5,0.036643026,0.1104372,0.142094017,0.071907014,0.1844832,0.194978639,0,0,0,169.2,131.9,124.8,0.078033879,0.078033879,1.856910799,1982,0,1.265042928,20,50
6,0.029658537,0.097554763,0.121039805,0.071219511,0.650789626,0.593013793,0,0,0.098835632,170.8333333,130.8666667,123.1,0.066851981,0.066851981,1.823831883,1982,0,1.265042928,20,50
7,0.013181192,0.118981598,0.104046243,0.071807988,0.55205445,0.20093587,0,0,0,169.4333333,132.2333333,121.1,0.073191017,0.073191017,1.560014621,1982,0,1.265042928,20,50
8,0.020073345,0.119514713,0.084796926,0.140899435,0.471089296,0.300493956,0,0,0,172.7,129.1333333,121.4666667,0.078481013,0.078481013,4.949159768,1982,0,1.265042928,20,50
9,0.0482136,0.170889349,0.192381474,0.771225497,1.792916186,2.300630309,0,0.09436401,0,173.5333333,128.9333333,121.6333333,0.121661721,0.121661721,8.799237634,1982,0,1.265042928,20,50
10,0.080242241,0.251593168,0.269538801,0.483535193,1.30257456,1.411212415,0,0,0,176.1333333,130.7666667,120.7,0.185236964,0.185236964,8.696404748,1982,0,1.265042928,20,50
11,0.114549298,0.247931812,0.339675434,0.841822028,1.281022832,1.940402962,0,0,0,173.4333333,132.9666667,119.1333333,0.205263158,0.205263158,9.218324565,1982,0,1.265042928,20,50
12,0.165769231,0.293865186,0.361204013,1.052884609,1.197929792,1.322463803,0,0,0,173.3333333,132.0333333,119.6,0.257416135,0.257416135,6.657584242,1982,0,1.265042928,20,50
1,0.16841503,0.274234053,0.352333054,0.417699784,1.191612259,1.427773103,0,0,0,174.7666667,132.7333333,119.3,0.248709722,0.248709722,6.105038114,1983,0,1.265042928,20,50
2,0.134057971,0.28188424,0.370380818,0.487223476,1.46329236,1.132581122,0,0,0,174.8,133.0333333,118.1666667,0.230962343,0.230962343,4.704237478,1983,0,1.265042928,20,50
3,0.095568401,0.283552953,0.288352273,0.281310201,0.623474874,0.933238618,0,0,0,173,136.6,117.3333333,0.218292346,0.218292346,2.881035072,1983,0,1.265042928,20,50
4,0.064777328,0.232125604,0.232899943,0.140736461,0.528985485,0.309496902,0,0,0,172.9,138,117.9333333,0.172065338,0.172065338,3.139901476,1983,0,1.265042928,20,50
5,0.04342791,0.175337187,0.203826955,0.070449717,0.703275502,0.506100953,0,0,0,172.7,138.4,120.2,0.124048179,0.124048179,2.135383755,1983,0,1.265042928,20,50
6,0.03671158,0.157944366,0.165239016,0.356375724,0.516265914,0.504282936,0,0,0,170.7,141.4,120.6333333,0.109306167,0.109306167,2.741535228,1983,0,1.265042928,20,50
7,0.068700787,0.135122411,0.146783947,0.43110238,0.34369114,0.501649268,0,0,0,169.3333333,141.6,121.2666667,0.11796432,0.11796432,2.219144108,1983,0,1.265042928,20,50
8,0.064891519,0.083430708,0.128762542,0.503944747,0.085300304,0.508639924,0,0,0,169,142.6333333,119.6,0.079584775,0.079584775,2.326367516,1983,0,1.265042928,20,50
9,0.094651024,0.084464902,0.13079565,0.580632329,0.420023017,0.731253594,0,0,0,167.6333333,144.8333333,116.4666667,0.095800165,0.095800165,2.673142785,1983,0,1.265042928,20,50
10,0.082329714,0.068275862,0.139097744,0.144126356,0.335632175,0.316657037,0,0,0,168.8333333,145,115.2666667,0.075270289,0.075270289,4.174833199,1983,0,1.265042928,20,50
11,0.098182537,0.114640884,0.175139583,0.576847076,0.840239376,1.179841354,0,0,0,168.7333333,144.8,113.4333333,0.113127148,0.113127148,4.708609959,1983,0,1.265042928,20,50
12,0.076632916,0.135404591,0.195469068,0.434782594,0.677022934,1.272146344,0,0,0,167.9,143.7666667,114.7666667,0.115644383,0.115644383,5.084730452,1983,0,1.265042928,20,50
1,0.070536953,0.143932267,0.255069057,0.216960579,0.429209769,1.07258305,0,0,0,168.2333333,141.7333333,113.4333333,0.126684262,0.126684262,4.3715167,1984,0,1.265042928,20,50
2,0.059315287,0.158067542,0.201091902,0.145302549,0.941604137,0.442826807,0,0,0,167.4666667,142.1333333,109.9,0.130824373,0.130824373,3.590332778,1984,0,1.265042928,20,50
3,0.039786223,0.137377964,0.17485505,0.216745846,0.254532784,0.445529461,0,0,0,168.4,143.4,109.2333333,0.107828455,0.107828455,2.676211277,1984,0,1.265042928,20,50
4,0.047326733,0.135888502,0.158180175,0.144554451,0.423925668,0.549864434,0,0,0,168.3333333,143.5,110.6333333,0.108213996,0.108213996,1.656092622,1984,0,1.265042928,20,50
5,0.043176867,0.096655133,0.156412611,0.289166182,0.252595156,0.558616482,0,0,0,168.3,144.5,108.9,0.081879909,0.081879909,1.884875921,1984,0,1.265042928,20,50
6,0.042842843,0.096568962,0.123553331,0.073073074,0.580549888,0.342508592,0,0,0,166.5,146.7,106.5666667,0.082058784,0.082058784,2.720347739,1984,0,1.265042928,20,50
7,0.036407767,0.116467673,0.175438596,0,0.6578058,0.786395825,0,0,0,164.8,147.9666667,108.3,0.091627172,0.091627172,2.508057195,1984,0,1.265042928,20,50
8,0.015274949,0.11136108,0.157626611,0,0.246344201,0.656278074,0,0,0,163.6666667,148.1666667,111.2333333,0.075636943,0.075636943,2.667333235,1984,0,1.265042928,20,50
9,0.034768212,0.138127604,0.18244252,0.528766535,0.720236823,0.653926536,0,0,0,161.0666667,152.0333333,111.6333333,0.096782735,0.096782735,4.667506616,1984,0,1.265042928,20,50
10,0.067835052,0.139509655,0.203770197,0.451546401,1.187893264,1.529024586,0,0,0,161.6666667,153.6333333,111.4,0.112330199,0.112330199,5.258981137,1984,0,1.265042928,20,50
11,0.065253882,0.160737248,0.295791346,0.306336552,0.938705564,1.514522836,0,0,0,158.8666667,155.5333333,112.4666667,0.123570686,0.123570686,6.382243279,1984,0,1.265042928,20,50
12,0.088674091,0.210219922,0.319066148,0.613574266,1.495256513,2.184974551,0,0,0,158.6333333,154.6,111.3666667,0.167208003,0.167208003,8.070422831,1984,0,1.265042928,20,50
1,0.085678808,0.229610501,0.389148737,0.377690382,0.863998242,1.593389481,0,0,0,161.0666667,154.9,106.9,0.176789168,0.176789168,5.729541821,1985,0,1.265042928,20,50
2,0.078979592,0.206807964,0.393690852,0.446938768,0.546992086,1.15141958,0,0,0,163.3333333,155.7,105.6666667,0.163359365,0.163359365,3.436961824,1985,0,1.265042928,20,50
